time_s,load_fraction,rpm,boiler_pressure_bar,electrical_kW,boiler_duty_kW,cycle_efficiency_pct,vibration_mm_s,bearing_temp_C,fault_label
17133.0,0.9734,3002.4,15.026,72.7,457.3,15.9,2.182,63.22,normal
17134.0,0.9818,3002.5,14.945,72.7,457.3,15.9,1.772,64.92,normal
17135.0,0.9686,2996.5,15.143,72.6,456.8,15.9,1.781,65.22,normal
17136.0,0.9702,2997.8,14.922,72.6,456.8,15.9,1.927,64.72,normal
17137.0,0.9518,2997.1,14.991,72.6,456.8,15.9,1.945,63.54,normal
17138.0,0.9569,2994.6,14.933,72.6,456.8,15.9,1.808,64.3,normal
17139.0,0.9657,2994.2,14.969,72.6,456.8,15.9,1.822,65.06,normal
17140.0,0.967,2996.8,14.947,72.5,456.0,15.9,2.018,64.91,normal
17141.0,0.9544,2990.5,15.034,72.5,456.0,15.9,1.579,64.78,normal
17142.0,0.9475,2996.4,14.989,72.5,456.0,15.9,1.889,64.51,normal
17143.0,0.9551,2992.9,14.96,72.5,456.0,15.9,1.779,64.67,normal
17144.0,0.9581,2993.0,14.907,72.5,456.0,15.9,2.001,65.14,normal
17145.0,0.9849,2998.6,15.009,73.9,464.5,15.9,1.655,66.05,normal
17146.0,0.9563,2998.3,14.979,73.9,464.5,15.9,1.993,64.55,normal
17147.0,0.9608,2990.8,14.878,73.9,464.5,15.9,1.832,65.6,normal
17148.0,0.9656,2996.3,14.988,73.9,464.5,15.9,1.809,65.25,normal
17149.0,0.9555,2997.1,14.921,73.9,464.5,15.9,1.939,63.77,normal
17150.0,0.9578,2998.2,14.906,71.8,451.7,15.9,1.653,66.45,normal
17151.0,0.9706,2997.9,15.005,71.8,451.7,15.9,1.527,65.27,normal
17152.0,0.9872,2996.3,15.067,71.8,451.7,15.9,1.723,64.99,normal
17153.0,0.9625,2998.2,14.981,71.8,451.7,15.9,1.744,64.01,normal
17154.0,0.9658,2995.1,15.029,71.8,451.7,15.9,1.818,64.34,normal
17155.0,0.9753,2996.1,15.024,73.1,459.9,15.9,1.803,63.28,normal
17156.0,0.9759,2997.3,15.004,73.1,459.9,15.9,1.818,64.98,normal
17157.0,0.9707,3006.0,15.002,73.1,459.9,15.9,1.517,63.56,normal
17158.0,0.9721,2995.7,15.03,73.1,459.9,15.9,1.832,65.08,normal
17159.0,0.9592,2998.6,14.984,73.1,459.9,15.9,1.635,63.93,normal
17160.0,0.9785,2999.3,14.958,73.4,461.5,15.9,1.705,64.84,normal
17161.0,0.9745,2993.5,14.971,73.4,461.5,15.9,1.477,64.78,normal
17162.0,0.9842,2994.1,14.971,73.4,461.5,15.9,1.758,63.97,normal
17163.0,0.97,2993.5,14.929,73.4,461.5,15.9,1.807,65.07,normal
17164.0,0.9641,3001.2,15.014,73.4,461.5,15.9,2.074,64.62,normal
17165.0,0.954,2996.0,15.076,71.5,449.9,15.9,1.622,65.31,normal
17166.0,0.9491,2995.1,14.949,71.5,449.9,15.9,1.632,65.22,normal
17167.0,0.9714,2999.7,14.977,71.5,449.9,15.9,1.56,64.88,normal
17168.0,0.9744,2997.0,15.042,71.5,449.9,15.9,1.755,64.32,normal
17169.0,0.9795,3000.2,15.052,71.5,449.9,15.9,1.866,64.19,normal
17170.0,0.9463,2991.0,14.945,71.0,446.3,15.9,1.967,65.55,normal
17171.0,0.9516,2998.6,14.904,71.0,446.3,15.9,1.957,64.39,normal
17172.0,0.9647,2998.3,14.997,71.0,446.3,15.9,1.599,64.25,normal
17173.0,0.9754,2998.7,14.921,71.0,446.3,15.9,1.842,63.97,normal
17174.0,0.9575,2994.6,14.969,71.0,446.3,15.9,1.594,65.37,normal
17175.0,0.9542,2996.2,14.995,71.6,450.0,15.9,2.049,65.11,normal
17176.0,0.9565,2993.3,14.909,71.6,450.0,15.9,1.627,64.53,normal
17177.0,0.9728,2996.6,14.946,71.6,450.0,15.9,1.801,66.1,normal
17178.0,0.9614,2998.0,14.955,71.6,450.0,15.9,1.807,65.2,normal
17179.0,0.977,2997.1,15.032,71.6,450.0,15.9,1.847,63.78,normal
17180.0,0.9691,3004.1,14.969,72.7,457.0,15.9,1.734,64.5,normal
17181.0,0.9624,2992.7,14.859,72.7,457.0,15.9,1.661,64.42,normal
17182.0,0.9693,2996.0,14.981,72.7,457.0,15.9,1.604,63.38,normal
17183.0,0.9707,2999.2,15.024,72.7,457.0,15.9,1.963,65.82,normal
17184.0,0.9748,2995.7,14.99,72.7,457.0,15.9,1.737,64.61,normal
17185.0,0.9739,3001.2,15.014,73.0,459.3,15.9,1.783,64.87,normal
17186.0,0.9731,3001.0,15.069,73.0,459.3,15.9,1.803,64.62,normal
17187.0,0.9707,3000.5,15.002,73.0,459.3,15.9,1.706,64.78,normal
17188.0,0.9681,2995.4,14.943,73.0,459.3,15.9,1.6,64.63,normal
17189.0,0.978,3000.8,14.976,73.0,459.3,15.9,2.054,64.78,normal
17190.0,0.9682,2991.4,14.987,72.6,456.6,15.9,1.647,65.91,normal
17191.0,0.9543,3000.5,14.985,72.6,456.6,15.9,1.6,63.31,normal
17192.0,0.9635,2994.1,14.876,72.6,456.6,15.9,2.075,65.4,normal
17193.0,0.9529,2990.9,15.033,72.6,456.6,15.9,1.569,64.7,normal
17194.0,0.9635,2995.2,14.925,72.6,456.6,15.9,1.493,65.08,normal
17195.0,0.9882,2994.4,14.927,74.1,466.0,15.9,1.909,62.96,normal
17196.0,0.9689,2997.8,14.935,74.1,466.0,15.9,1.859,65.08,normal
17197.0,0.9682,2994.9,14.955,74.1,466.0,15.9,1.793,64.91,normal
17198.0,0.9811,3000.0,14.959,74.1,466.0,15.9,1.873,65.35,normal
17199.0,0.9667,2998.9,14.964,74.1,466.0,15.9,1.824,65.54,normal
17200.0,0.9763,2995.0,14.922,73.2,460.4,15.9,2.052,66.24,normal
17201.0,0.9782,2996.9,14.963,73.2,460.4,15.9,1.64,65.0,normal
17202.0,0.9706,2997.2,14.92,73.2,460.4,15.9,1.925,65.12,normal
17203.0,0.9725,2992.1,14.902,73.2,460.4,15.9,1.619,65.4,normal
17204.0,0.9641,2994.1,15.01,73.2,460.4,15.9,1.73,65.01,normal
17205.0,0.9546,2996.5,15.042,71.6,450.2,15.9,1.959,64.0,normal
17206.0,0.9573,2999.0,14.979,71.6,450.2,15.9,1.827,65.77,normal
17207.0,0.9636,2995.0,15.038,71.6,450.2,15.9,1.655,64.69,normal
17208.0,0.9587,2992.9,14.969,71.6,450.2,15.9,1.784,64.47,normal
17209.0,0.9721,2994.8,14.994,71.6,450.2,15.9,1.601,66.7,normal
17210.0,0.9623,2991.8,14.963,72.2,453.8,15.9,1.811,65.4,normal
17211.0,0.9746,2999.2,15.018,72.2,453.8,15.9,1.95,64.99,normal
17212.0,0.9625,2997.1,14.939,72.2,453.8,15.9,1.935,65.66,normal
17213.0,0.9766,2993.9,15.029,72.2,453.8,15.9,1.7,65.11,normal
17214.0,0.9794,2993.4,15.02,72.2,453.8,15.9,1.556,64.68,normal
17215.0,0.9823,3001.9,15.018,73.7,463.2,15.9,1.705,64.38,normal
17216.0,0.9725,2997.8,15.022,73.7,463.2,15.9,1.774,64.41,normal
17217.0,0.9655,3000.7,14.98,73.7,463.2,15.9,2.008,65.48,normal
17218.0,0.9603,2995.6,14.971,73.7,463.2,15.9,1.756,65.61,normal
17219.0,0.9576,2997.0,14.992,73.7,463.2,15.9,1.88,65.04,normal
17220.0,0.9656,2995.5,14.957,72.4,455.4,15.9,1.817,64.57,normal
17221.0,0.9563,2995.2,14.983,72.4,455.4,15.9,1.952,63.9,normal
17222.0,0.95,2998.4,14.953,72.4,455.4,15.9,1.643,64.59,normal
17223.0,0.9489,3002.5,14.933,72.4,455.4,15.9,1.798,65.01,normal
17224.0,0.9668,2993.4,14.996,72.4,455.4,15.9,1.534,64.98,normal
17225.0,0.9657,2998.9,14.986,72.4,455.4,15.9,1.763,64.7,normal
17226.0,0.9512,2993.7,15.048,72.4,455.4,15.9,1.801,65.16,normal
17227.0,0.9523,2998.6,14.957,72.4,455.4,15.9,1.556,64.55,normal
17228.0,0.972,2990.6,15.01,72.4,455.4,15.9,1.807,66.85,normal
17229.0,0.9919,2992.6,15.045,72.4,455.4,15.9,1.737,64.78,normal
17230.0,0.9731,2995.3,15.041,73.0,458.9,15.9,1.431,64.25,normal
17231.0,0.9762,2991.5,14.964,73.0,458.9,15.9,1.604,65.0,normal
17232.0,0.9715,3000.2,14.86,73.0,458.9,15.9,1.847,64.17,normal
17233.0,0.9832,2996.7,14.937,73.0,458.9,15.9,1.707,65.32,normal
17234.0,0.9815,2997.9,14.929,73.0,458.9,15.9,1.611,65.39,normal
17235.0,0.9789,2999.2,15.057,73.4,461.7,15.9,1.668,66.41,normal
17236.0,0.9758,2996.4,14.976,73.4,461.7,15.9,1.607,63.99,normal
17237.0,0.9697,2999.9,14.943,73.4,461.7,15.9,2.104,64.72,normal
17238.0,0.9618,2993.3,14.951,73.4,461.7,15.9,1.993,66.07,normal
17239.0,0.97,2997.6,14.906,73.4,461.7,15.9,1.396,64.91,normal
17240.0,0.964,2995.5,14.997,72.3,454.6,15.9,1.578,65.88,normal
17241.0,0.9836,3000.0,14.964,72.3,454.6,15.9,1.699,64.62,normal
17242.0,0.978,3000.8,15.002,72.3,454.6,15.9,1.976,65.27,normal
17243.0,0.9824,2997.9,14.923,72.3,454.6,15.9,1.982,66.61,normal
17244.0,0.9771,2996.3,15.004,72.3,454.6,15.9,1.733,64.84,normal
17245.0,0.9724,2995.4,14.943,72.9,458.6,15.9,1.773,64.62,normal
17246.0,0.975,2998.6,15.01,72.9,458.6,15.9,1.764,64.15,normal
17247.0,0.9601,3000.1,14.954,72.9,458.6,15.9,1.681,65.7,normal
17248.0,0.9592,2990.4,14.988,72.9,458.6,15.9,1.693,64.1,normal
17249.0,0.9612,2990.7,14.884,72.9,458.6,15.9,1.708,65.14,normal
17250.0,0.9611,2995.8,14.976,72.1,453.2,15.9,1.91,64.72,normal
17251.0,0.9631,2995.1,14.957,72.1,453.2,15.9,1.805,65.76,normal
17252.0,0.967,2994.5,14.961,72.1,453.2,15.9,1.946,64.8,normal
17253.0,0.9528,2997.6,14.942,72.1,453.2,15.9,1.599,64.69,normal
17254.0,0.9511,2998.5,14.978,72.1,453.2,15.9,1.972,64.89,normal
17255.0,0.9537,2994.6,14.955,71.5,449.7,15.9,1.846,63.48,normal
17256.0,0.9627,2993.6,15.085,71.5,449.7,15.9,1.861,65.22,normal
17257.0,0.9652,2991.8,14.975,71.5,449.7,15.9,1.838,64.27,normal
17258.0,0.9649,2998.6,14.98,71.5,449.7,15.9,1.82,65.14,normal
17259.0,0.978,2994.8,15.072,71.5,449.7,15.9,2.077,64.38,normal
17260.0,0.9788,3003.0,15.048,73.4,461.6,15.9,1.53,64.71,normal
17261.0,0.9675,2999.7,15.022,73.4,461.6,15.9,1.603,64.17,normal
17262.0,0.9512,2996.1,14.959,73.4,461.6,15.9,1.84,66.05,normal
17263.0,0.9614,2995.8,15.014,73.4,461.6,15.9,1.724,64.55,normal
17264.0,0.9656,2993.2,14.959,73.4,461.6,15.9,1.66,65.37,normal
17265.0,0.9557,2993.6,14.937,71.7,450.7,15.9,1.656,65.98,normal
17266.0,0.9719,2998.5,14.954,71.7,450.7,15.9,1.774,66.04,normal
17267.0,0.966,2993.7,15.015,71.7,450.7,15.9,1.744,64.59,normal
17268.0,0.964,2996.3,14.999,71.7,450.7,15.9,1.733,64.96,normal
17269.0,0.9756,3001.7,14.93,71.7,450.7,15.9,1.938,65.71,normal
17270.0,0.9836,2997.9,14.965,73.8,463.9,15.9,1.558,64.95,normal
17271.0,0.9929,2999.3,14.968,73.8,463.9,15.9,1.883,63.99,normal
17272.0,0.9769,3000.3,15.006,73.8,463.9,15.9,1.711,66.24,normal
17273.0,0.9571,2997.9,15.018,73.8,463.9,15.9,1.96,64.75,normal
17274.0,0.9695,2997.4,15.06,73.8,463.9,15.9,1.83,65.68,normal
17275.0,0.9564,2996.4,15.002,71.7,451.0,15.9,1.853,64.2,normal
17276.0,0.9429,2990.7,14.926,71.7,451.0,15.9,2.184,62.11,normal
17277.0,0.953,2995.2,14.975,71.7,451.0,15.9,1.759,63.84,normal
17278.0,0.97,2991.9,15.067,71.7,451.0,15.9,1.85,64.03,normal
17279.0,0.9614,3000.0,14.906,71.7,451.0,15.9,1.784,64.67,normal
17280.0,0.9634,2998.2,15.006,72.3,454.3,15.9,1.84,65.6,normal
17281.0,0.9676,2995.3,14.917,72.3,454.3,15.9,1.79,65.05,normal
17282.0,0.9494,2997.4,14.928,72.3,454.3,15.9,1.634,64.72,normal
17283.0,0.937,2999.7,15.015,72.3,454.3,15.9,1.584,64.35,normal
17284.0,0.9534,2993.6,14.945,72.3,454.3,15.9,1.754,64.62,normal
17285.0,0.9587,2996.3,14.989,71.9,452.1,15.9,1.725,65.02,normal
17286.0,0.9744,2998.2,15.059,71.9,452.1,15.9,1.574,64.33,normal
17287.0,0.9742,2997.7,14.954,71.9,452.1,15.9,1.876,64.96,normal
17288.0,0.9822,2994.4,14.978,71.9,452.1,15.9,1.723,65.54,normal
17289.0,0.9799,2996.3,15.025,71.9,452.1,15.9,1.785,63.84,normal
17290.0,0.9708,3004.4,14.966,72.8,457.8,15.9,1.818,65.0,normal
17291.0,0.9683,3001.9,15.012,72.8,457.8,15.9,1.879,64.53,normal
17292.0,0.9745,2996.6,14.997,72.8,457.8,15.9,2.094,66.05,normal
17293.0,0.9695,2998.0,14.921,72.8,457.8,15.9,1.745,62.98,normal
17294.0,0.9773,2995.5,14.972,72.8,457.8,15.9,1.718,65.64,normal
17295.0,0.9857,3002.3,14.914,73.9,464.9,15.9,1.89,64.19,normal
17296.0,0.9778,3000.8,14.965,73.9,464.9,15.9,1.82,64.33,normal
17297.0,0.9832,2997.5,14.952,73.9,464.9,15.9,1.841,65.6,normal
17298.0,0.9611,2998.7,14.952,73.9,464.9,15.9,1.877,64.27,normal
17299.0,0.9553,2994.7,14.984,73.9,464.9,15.9,1.854,64.14,normal
17300.0,0.9617,2995.0,14.957,72.1,453.5,15.9,1.703,64.13,normal
17301.0,0.9521,2996.2,15.031,72.1,453.5,15.9,1.784,64.38,normal
17302.0,0.9675,2995.4,14.985,72.1,453.5,15.9,1.547,64.74,normal
17303.0,0.9639,2991.2,14.953,72.1,453.5,15.9,1.426,64.24,normal
17304.0,0.9704,2994.4,14.94,72.1,453.5,15.9,1.554,64.99,normal
17305.0,0.9642,2996.8,15.032,72.3,454.7,15.9,1.629,65.73,normal
17306.0,0.963,3000.0,14.969,72.3,454.7,15.9,1.533,63.71,normal
17307.0,0.9624,2991.7,15.0,72.3,454.7,15.9,1.9,63.51,normal
17308.0,0.9619,2996.4,15.008,72.3,454.7,15.9,1.839,64.36,normal
17309.0,0.9503,2996.1,14.966,72.3,454.7,15.9,1.647,66.3,normal
17310.0,0.9604,2994.5,14.945,72.0,452.9,15.9,1.901,65.63,normal
17311.0,0.9699,2999.9,14.912,72.0,452.9,15.9,1.775,63.84,normal
17312.0,0.9765,3000.0,14.926,72.0,452.9,15.9,1.696,64.04,normal
17313.0,0.974,2997.0,14.977,72.0,452.9,15.9,1.735,66.26,normal
17314.0,0.9802,2997.3,14.9,72.0,452.9,15.9,1.534,63.55,normal
17315.0,0.978,2997.2,15.039,73.4,461.2,15.9,1.894,63.04,normal
17316.0,0.9644,2992.2,14.956,73.4,461.2,15.9,1.825,64.78,normal
17317.0,0.9656,2993.6,15.092,73.4,461.2,15.9,1.802,65.98,normal
17318.0,0.9745,2999.3,15.008,73.4,461.2,15.9,1.701,64.32,normal
17319.0,0.9698,2996.8,14.854,73.4,461.2,15.9,1.78,65.22,normal
17320.0,0.9555,2993.5,14.978,71.7,450.6,15.9,1.835,64.51,normal
17321.0,0.9648,2997.3,14.956,71.7,450.6,15.9,1.774,64.69,normal
17322.0,0.9662,2996.6,14.992,71.7,450.6,15.9,1.922,65.08,normal
17323.0,0.9436,2991.7,15.002,71.7,450.6,15.9,1.644,65.49,normal
17324.0,0.9407,2998.1,14.927,71.7,450.6,15.9,1.933,63.93,normal
17325.0,0.9443,2995.7,14.897,70.8,445.3,15.9,1.624,65.25,normal
17326.0,0.9703,2995.8,14.947,70.8,445.3,15.9,1.554,65.27,normal
17327.0,0.9644,2992.9,14.986,70.8,445.3,15.9,1.581,64.84,normal
17328.0,0.9619,2997.0,14.899,70.8,445.3,15.9,1.807,63.27,normal
17329.0,0.9673,2996.4,14.878,70.8,445.3,15.9,1.778,65.3,normal
17330.0,0.9629,2992.7,14.951,72.2,454.1,15.9,1.438,64.96,normal
17331.0,0.9726,2995.7,14.96,72.2,454.1,15.9,1.95,66.01,normal
17332.0,0.9773,2994.4,15.036,72.2,454.1,15.9,1.879,65.01,normal
17333.0,0.9754,3000.6,14.882,72.2,454.1,15.9,1.762,63.89,normal
17334.0,0.9755,2995.0,15.129,72.2,454.1,15.9,1.898,63.87,normal
17335.0,0.981,2996.6,14.982,73.6,462.7,15.9,1.767,63.39,normal
17336.0,0.9682,2994.0,14.855,73.6,462.7,15.9,1.701,64.54,normal
17337.0,0.9531,2999.8,14.993,73.6,462.7,15.9,1.787,65.04,normal
17338.0,0.9657,2997.8,15.052,73.6,462.7,15.9,1.465,65.15,normal
17339.0,0.9629,3001.0,14.992,73.6,462.7,15.9,1.761,65.86,normal
17340.0,0.9633,2998.1,14.943,72.3,454.3,15.9,1.798,66.36,normal
17341.0,0.974,2998.6,14.906,72.3,454.3,15.9,2.138,63.82,normal
17342.0,0.9715,2998.7,15.008,72.3,454.3,15.9,1.677,65.31,normal
17343.0,0.9572,3001.7,14.91,72.3,454.3,15.9,1.697,65.11,normal
17344.0,0.9607,3001.2,15.037,72.3,454.3,15.9,1.85,64.11,normal
17345.0,0.9629,2992.3,14.932,72.2,454.1,15.9,1.741,65.41,normal
17346.0,0.9695,2996.2,14.937,72.2,454.1,15.9,1.896,64.29,normal
17347.0,0.9753,2998.9,15.029,72.2,454.1,15.9,1.657,64.45,normal
17348.0,0.9714,2996.4,14.942,72.2,454.1,15.9,1.68,63.75,normal
17349.0,0.9618,2999.0,15.02,72.2,454.1,15.9,1.821,64.5,normal
17350.0,0.9636,3001.1,15.018,72.3,454.5,15.9,1.386,64.03,normal
17351.0,0.9604,3001.3,15.006,72.3,454.5,15.9,1.56,65.24,normal
17352.0,0.9928,3000.6,14.935,72.3,454.5,15.9,2.021,65.21,normal
17353.0,0.9735,2997.6,14.965,72.3,454.5,15.9,1.679,63.81,normal
17354.0,0.9646,2997.0,15.016,72.3,454.5,15.9,1.587,63.61,normal
17355.0,0.9672,2996.2,14.956,72.5,456.1,15.9,1.642,64.04,normal
17356.0,0.9562,2991.3,14.992,72.5,456.1,15.9,1.848,65.98,normal
17357.0,0.9679,2996.9,14.999,72.5,456.1,15.9,1.725,64.06,normal
17358.0,0.9743,2998.2,14.912,72.5,456.1,15.9,1.779,64.13,normal
17359.0,0.9802,2996.4,15.062,72.5,456.1,15.9,1.965,63.97,normal
17360.0,0.9673,2999.2,14.979,72.5,456.2,15.9,1.738,64.78,normal
17361.0,0.9663,3000.2,14.962,72.5,456.2,15.9,1.85,65.1,normal
17362.0,0.9795,2997.5,14.986,72.5,456.2,15.9,1.844,64.32,normal
17363.0,0.9721,2994.8,15.011,72.5,456.2,15.9,2.018,63.25,normal
17364.0,0.9799,2997.7,15.042,72.5,456.2,15.9,1.827,65.62,normal
17365.0,0.9728,2997.7,15.026,73.0,458.8,15.9,2.152,64.36,normal
17366.0,0.9715,2995.3,14.966,73.0,458.8,15.9,1.706,63.97,normal
17367.0,0.9748,2998.3,14.934,73.0,458.8,15.9,1.61,65.49,normal
17368.0,0.9664,3004.0,14.974,73.0,458.8,15.9,1.786,64.55,normal
17369.0,0.953,2992.4,15.045,73.0,458.8,15.9,1.972,63.84,normal
17370.0,0.9655,3001.0,14.91,72.4,455.3,15.9,1.778,64.3,normal
17371.0,0.9683,3000.8,14.997,72.4,455.3,15.9,1.869,62.97,normal
17372.0,0.9751,2997.3,15.085,72.4,455.3,15.9,1.875,64.54,normal
17373.0,0.9904,2998.0,14.994,72.4,455.3,15.9,1.587,64.42,normal
17374.0,0.972,2997.1,14.917,72.4,455.3,15.9,1.525,64.86,normal
17375.0,0.9553,2999.0,15.075,71.6,450.5,15.9,1.807,64.85,normal
17376.0,0.9394,2997.8,14.97,71.6,450.5,15.9,1.835,63.58,normal
17377.0,0.9511,2999.8,14.935,71.6,450.5,15.9,1.722,65.33,normal
17378.0,0.9665,2999.9,14.939,71.6,450.5,15.9,1.757,64.01,normal
17379.0,0.9577,2993.4,14.971,71.6,450.5,15.9,2.013,65.68,normal
17380.0,0.9683,2994.1,14.923,72.6,456.6,15.9,1.738,65.07,normal
17381.0,0.9738,2997.8,14.97,72.6,456.6,15.9,1.816,64.35,normal
17382.0,0.9565,2995.6,14.982,72.6,456.6,15.9,1.755,63.43,normal
17383.0,0.9602,2994.7,15.04,72.6,456.6,15.9,1.86,62.27,normal
17384.0,0.9647,2993.3,14.901,72.6,456.6,15.9,1.435,65.42,normal
17385.0,0.9765,2992.8,15.031,73.2,460.5,15.9,2.101,64.65,normal
17386.0,0.9633,2996.6,15.032,73.2,460.5,15.9,1.975,64.68,normal
17387.0,0.9565,2997.2,14.968,73.2,460.5,15.9,1.792,64.34,normal
17388.0,0.9643,2991.1,14.992,73.2,460.5,15.9,1.949,64.56,normal
17389.0,0.9675,2992.1,15.0,73.2,460.5,15.9,1.92,66.05,normal
17390.0,0.9441,2997.5,14.884,70.8,445.2,15.9,1.825,64.11,normal
17391.0,0.9612,2997.7,14.976,70.8,445.2,15.9,1.708,64.82,normal
17392.0,0.9741,2997.8,15.014,70.8,445.2,15.9,1.576,64.84,normal
17393.0,0.9663,2999.1,15.0,70.8,445.2,15.9,1.703,64.85,normal
17394.0,0.9659,2998.1,14.99,70.8,445.2,15.9,1.79,63.66,normal
17395.0,0.9819,3000.8,14.979,73.6,463.1,15.9,1.867,65.34,normal
17396.0,0.9682,3000.9,14.873,73.6,463.1,15.9,1.525,64.17,normal
17397.0,0.9716,2997.7,14.979,73.6,463.1,15.9,1.772,64.52,normal
17398.0,0.9572,2992.6,14.91,73.6,463.1,15.9,1.61,63.53,normal
17399.0,0.9484,2995.4,15.025,73.6,463.1,15.9,1.835,63.85,normal
17400.0,0.9515,3001.8,14.947,71.4,448.7,15.9,1.608,64.38,normal
17401.0,0.9542,2993.5,14.973,71.4,448.7,15.9,1.963,63.58,normal
17402.0,0.9652,2999.5,14.995,71.4,448.7,15.9,1.934,65.15,normal
17403.0,0.9598,3001.8,14.998,71.4,448.7,15.9,2.119,63.19,normal
17404.0,0.988,3000.3,14.999,71.4,448.7,15.9,1.654,65.5,normal
17405.0,0.9902,2992.8,15.006,74.3,467.0,15.9,1.697,65.38,normal
17406.0,0.969,3001.2,14.971,74.3,467.0,15.9,1.894,65.53,normal
17407.0,0.9717,2994.9,15.008,74.3,467.0,15.9,1.769,64.93,normal
17408.0,0.9664,2991.8,14.978,74.3,467.0,15.9,1.69,64.97,normal
17409.0,0.9671,2995.6,15.082,74.3,467.0,15.9,1.733,64.8,normal
17410.0,0.9866,2995.0,15.02,74.0,465.3,15.9,1.68,64.71,normal
17411.0,0.9815,3001.4,14.927,74.0,465.3,15.9,1.827,64.26,normal
17412.0,0.9815,3001.0,15.012,74.0,465.3,15.9,1.668,63.97,normal
17413.0,0.9733,2994.1,15.004,74.0,465.3,15.9,1.996,64.16,normal
17414.0,0.9762,2995.5,15.042,74.0,465.3,15.9,1.937,64.75,normal
17415.0,0.98,3000.5,14.92,73.5,462.2,15.9,1.862,64.34,normal
17416.0,0.9755,2996.9,14.981,73.5,462.2,15.9,1.923,63.89,normal
17417.0,0.9546,2995.6,15.032,73.5,462.2,15.9,1.638,64.22,normal
17418.0,0.9733,3001.7,15.014,73.5,462.2,15.9,1.845,65.59,normal
17419.0,0.9668,2999.3,14.938,73.5,462.2,15.9,2.023,65.57,normal
17420.0,0.9743,2996.5,15.014,73.1,459.5,15.9,1.782,64.35,normal
17421.0,0.9773,2992.0,15.023,73.1,459.5,15.9,1.632,65.4,normal
17422.0,0.9581,2995.7,15.0,73.1,459.5,15.9,1.905,64.11,normal
17423.0,0.9541,2999.7,15.071,73.1,459.5,15.9,1.636,62.54,normal
17424.0,0.9766,2997.0,14.933,73.1,459.5,15.9,1.795,66.37,normal
17425.0,0.9792,2999.9,14.987,73.4,461.8,15.9,1.859,66.19,normal
17426.0,0.965,2999.4,14.975,73.4,461.8,15.9,1.77,63.8,normal
17427.0,0.9711,2999.0,14.969,73.4,461.8,15.9,2.0,64.84,normal
17428.0,0.9487,2997.9,14.917,73.4,461.8,15.9,1.983,66.09,normal
17429.0,0.9688,2997.0,15.006,73.4,461.8,15.9,1.669,65.24,normal
17430.0,0.9608,3002.3,14.926,72.1,453.1,15.9,1.531,64.55,normal
17431.0,0.9707,3004.1,14.94,72.1,453.1,15.9,1.792,64.76,normal
17432.0,0.9593,2993.6,14.881,72.1,453.1,15.9,2.005,64.04,normal
17433.0,0.9432,2994.6,15.033,72.1,453.1,15.9,1.843,64.95,normal
17434.0,0.9722,3000.0,14.844,72.1,453.1,15.9,1.712,65.13,normal
17435.0,0.9724,2998.8,15.109,72.9,458.6,15.9,1.638,62.98,normal
17436.0,0.9463,2998.8,14.964,72.9,458.6,15.9,1.544,64.38,normal
17437.0,0.9528,2995.0,14.876,72.9,458.6,15.9,1.861,65.2,normal
17438.0,0.9621,2996.2,14.982,72.9,458.6,15.9,1.785,63.28,normal
17439.0,0.9572,2996.8,14.935,72.9,458.6,15.9,1.907,63.58,normal
17440.0,0.9865,3003.7,14.961,74.0,465.2,15.9,1.567,64.46,normal
17441.0,0.9899,2997.0,14.997,74.0,465.2,15.9,1.802,65.38,normal
17442.0,0.9844,2997.1,15.05,74.0,465.2,15.9,1.867,65.82,normal
17443.0,0.9743,2997.2,15.111,74.0,465.2,15.9,1.779,65.8,normal
17444.0,0.9571,2998.0,14.955,74.0,465.2,15.9,2.005,64.12,normal
17445.0,0.9587,2998.5,14.922,71.9,452.1,15.9,1.794,64.19,normal
17446.0,0.9653,2996.7,15.067,71.9,452.1,15.9,1.849,63.68,normal
17447.0,0.958,2995.3,14.939,71.9,452.1,15.9,1.988,64.22,normal
17448.0,0.9631,2998.6,15.114,71.9,452.1,15.9,1.756,66.03,normal
17449.0,0.9618,2999.6,14.932,71.9,452.1,15.9,1.897,64.4,normal
17450.0,0.9746,2999.6,15.006,73.1,459.6,15.9,1.849,64.41,normal
17451.0,0.9791,2992.7,15.104,73.1,459.6,15.9,1.884,65.27,normal
17452.0,0.9788,2995.5,14.947,73.1,459.6,15.9,1.823,64.44,normal
17453.0,0.9621,2996.8,14.994,73.1,459.6,15.9,1.775,65.54,normal
17454.0,0.9673,3002.0,15.091,73.1,459.6,15.9,1.76,63.85,normal
17455.0,0.9568,2996.6,15.015,71.8,451.2,15.9,1.722,64.68,normal
17456.0,0.9578,2995.6,14.979,71.8,451.2,15.9,1.921,65.41,normal
17457.0,0.9411,2997.7,15.003,71.8,451.2,15.9,1.751,64.26,normal
17458.0,0.9612,2996.8,14.962,71.8,451.2,15.9,2.102,65.1,normal
17459.0,0.9599,2998.5,14.994,71.8,451.2,15.9,1.833,65.37,normal
17460.0,0.9598,2997.2,14.93,72.0,452.7,15.9,1.897,64.69,normal
17461.0,0.9564,2996.1,14.984,72.0,452.7,15.9,1.909,65.63,normal
17462.0,0.9722,2998.5,15.01,72.0,452.7,15.9,1.744,63.9,normal
17463.0,0.9641,2996.8,14.963,72.0,452.7,15.9,1.742,64.93,normal
17464.0,0.9766,2998.1,14.95,72.0,452.7,15.9,1.604,64.69,normal
